"No.","Time","Source","Destination","Protocol","Length","Info"
"960","314.276723929","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=215483 Ack=2601 Win=43008 Len=1448 TSval=615551993 TSecr=2807370140 [TCP segment of a reassembled PDU]"
"961","314.276971874","185.15.58.224","10.29.230.57","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"962","314.276976696","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=218379 Win=241920 Len=0 TSval=2807370168 TSecr=615551993"
"963","314.277621313","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=218379 Ack=2601 Win=43008 Len=1448 TSval=615551994 TSecr=2807370140 [TCP segment of a reassembled PDU]"
"964","314.277961911","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=219827 Ack=2601 Win=43008 Len=1448 TSval=615551994 TSecr=2807370140 [TCP segment of a reassembled PDU]"
"965","314.277966648","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=221275 Win=247680 Len=0 TSval=2807370169 TSecr=615551994"
"966","314.278506260","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=221275 Ack=2601 Win=43008 Len=1448 TSval=615551995 TSecr=2807370142 [TCP segment of a reassembled PDU]"
"967","314.278788695","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=222723 Ack=2601 Win=43008 Len=1448 TSval=615551995 TSecr=2807370142 [TCP segment of a reassembled PDU]"
"968","314.278794280","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=224171 Win=253568 Len=0 TSval=2807370170 TSecr=615551995"
"969","314.279353655","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=224171 Ack=2601 Win=43008 Len=1448 TSval=615551995 TSecr=2807370143 [TCP segment of a reassembled PDU]"
"970","314.279638303","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=225619 Ack=2601 Win=43008 Len=1448 TSval=615551995 TSecr=2807370143 [TCP segment of a reassembled PDU]"
"971","314.279645471","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=227067 Win=259328 Len=0 TSval=2807370171 TSecr=615551995"
"972","314.280204413","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=227067 Ack=2601 Win=43008 Len=1448 TSval=615551996 TSecr=2807370144 [TCP segment of a reassembled PDU]"
"973","314.280459667","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=228515 Ack=2601 Win=43008 Len=1448 TSval=615551996 TSecr=2807370144 [TCP segment of a reassembled PDU]"
"974","314.280479459","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=229963 Win=265088 Len=0 TSval=2807370172 TSecr=615551996"
"975","314.280947269","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=229963 Ack=2601 Win=43008 Len=1448 TSval=615551997 TSecr=2807370144 [TCP segment of a reassembled PDU]"
"976","314.281238030","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=231411 Ack=2601 Win=43008 Len=1448 TSval=615551997 TSecr=2807370144 [TCP segment of a reassembled PDU]"
"977","314.281243529","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=232859 Win=270848 Len=0 TSval=2807370173 TSecr=615551997"
"978","314.281814672","185.15.58.224","10.29.230.57","TLSv1.3","2962","Application Data [TCP segment of a reassembled PDU]"
"979","314.281820763","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=235755 Win=276736 Len=0 TSval=2807370173 TSecr=615551998"
"980","314.282469061","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=235755 Ack=2601 Win=43008 Len=1448 TSval=615551999 TSecr=2807370146 [TCP segment of a reassembled PDU]"
"981","314.282745898","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=237203 Ack=2601 Win=43008 Len=1448 TSval=615551999 TSecr=2807370146 [TCP segment of a reassembled PDU]"
"982","314.282751001","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=238651 Win=282496 Len=0 TSval=2807370174 TSecr=615551999"
"983","314.283291789","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=238651 Ack=2601 Win=43008 Len=1448 TSval=615552000 TSecr=2807370147 [TCP segment of a reassembled PDU]"
"984","314.283577547","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=240099 Ack=2601 Win=43008 Len=1448 TSval=615552000 TSecr=2807370147 [TCP segment of a reassembled PDU]"
"985","314.283585512","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=241547 Win=288256 Len=0 TSval=2807370175 TSecr=615552000"
"986","314.284140521","185.15.58.224","10.29.230.57","TCP","2962","443  >  59106 [ACK] Seq=241547 Ack=2601 Win=43008 Len=2896 TSval=615552000 TSecr=2807370147 [TCP segment of a reassembled PDU]"
"987","314.284149671","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=244443 Win=294016 Len=0 TSval=2807370176 TSecr=615552000"
"988","314.284671024","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=244443 Ack=2601 Win=43008 Len=1448 TSval=615552001 TSecr=2807370147 [TCP segment of a reassembled PDU]"
"989","314.284920597","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=245891 Ack=2601 Win=43008 Len=1448 TSval=615552001 TSecr=2807370147 [TCP segment of a reassembled PDU]"
"990","314.284927427","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=247339 Win=299904 Len=0 TSval=2807370176 TSecr=615552001"
"991","314.285495162","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=247339 Ack=2601 Win=43008 Len=1448 TSval=615552002 TSecr=2807370147 [TCP segment of a reassembled PDU]"
"992","314.285779128","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=248787 Ack=2601 Win=43008 Len=1448 TSval=615552002 TSecr=2807370147 [TCP segment of a reassembled PDU]"
"993","314.285786193","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=250235 Win=305664 Len=0 TSval=2807370177 TSecr=615552002"
"994","314.286314745","185.15.58.224","10.29.230.57","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"995","314.286940249","185.15.58.224","10.29.230.57","TCP","2962","443  >  59106 [ACK] Seq=251683 Ack=2601 Win=43008 Len=2896 TSval=615552003 TSecr=2807370147 [TCP segment of a reassembled PDU]"
"996","314.286965024","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=254579 Win=314368 Len=0 TSval=2807370178 TSecr=615552003"
"997","314.287199114","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=254579 Ack=2601 Win=43008 Len=1448 TSval=615552003 TSecr=2807370147 [TCP segment of a reassembled PDU]"
"998","314.287679640","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [PSH, ACK] Seq=256027 Ack=2601 Win=43008 Len=1448 TSval=615552004 TSecr=2807370152 [TCP segment of a reassembled PDU]"
"999","314.287684878","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=257475 Win=320128 Len=0 TSval=2807370179 TSecr=615552003"
"1000","314.288369608","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=257475 Ack=2601 Win=43008 Len=1448 TSval=615552004 TSecr=2807370152 [TCP segment of a reassembled PDU]"
"1001","314.288660837","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=258923 Ack=2601 Win=43008 Len=1448 TSval=615552004 TSecr=2807370152 [TCP segment of a reassembled PDU]"
"1002","314.288668898","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=260371 Win=325888 Len=0 TSval=2807370180 TSecr=615552004"
"1003","314.289224660","185.15.58.224","10.29.230.57","TCP","2962","443  >  59106 [ACK] Seq=260371 Ack=2601 Win=43008 Len=2896 TSval=615552005 TSecr=2807370152 [TCP segment of a reassembled PDU]"
"1004","314.289234145","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=263267 Win=331648 Len=0 TSval=2807370181 TSecr=615552005"
"1005","314.289760855","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=263267 Ack=2601 Win=43008 Len=1448 TSval=615552006 TSecr=2807370154 [TCP segment of a reassembled PDU]"
"1006","314.290061823","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=264715 Ack=2601 Win=43008 Len=1448 TSval=615552006 TSecr=2807370154 [TCP segment of a reassembled PDU]"
"1007","314.290069689","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=266163 Win=337536 Len=0 TSval=2807370182 TSecr=615552006"
"1008","314.290326540","185.15.58.224","10.29.230.57","TLSv1.3","1296","Application Data, Application Data"
"1009","314.333983276","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=2601 Ack=267393 Win=340352 Len=0 TSval=2807370225 TSecr=615552007"
"1010","314.357718076","10.29.230.57","185.15.58.224","TLSv1.3","444","Application Data"
"1011","314.357970593","10.29.230.57","185.15.58.224","TLSv1.3","101","Application Data"
"1012","314.362486520","10.29.230.57","185.15.58.240","TLSv1.3","164","Application Data"
"1013","314.368320215","10.29.230.57","185.15.58.224","TLSv1.3","206","Application Data"
"1014","314.368621228","10.29.230.57","185.15.58.224","TLSv1.3","101","Application Data"
"1015","314.368855588","10.29.230.57","185.15.58.224","TLSv1.3","178","Application Data"
"1016","314.373250568","10.29.230.57","185.15.58.224","TLSv1.3","101","Application Data"
"1017","314.374047930","10.29.230.57","185.15.58.224","TLSv1.3","211","Application Data"
"1018","314.374203036","10.29.230.57","185.15.58.224","TLSv1.3","101","Application Data"
"1019","314.383639781","185.15.58.224","10.29.230.57","TCP","66","443  >  59106 [ACK] Seq=267393 Ack=3014 Win=43008 Len=0 TSval=615552102 TSecr=2807370249"
"1020","314.388520358","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=87152 Ack=3354 Win=43008 Len=1448 TSval=553889319 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1021","314.388751985","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=88600 Ack=3354 Win=43008 Len=1448 TSval=553889319 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1022","314.388761817","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3354 Ack=90048 Win=131712 Len=0 TSval=4084481027 TSecr=553889319"
"1023","314.389032862","185.15.58.240","10.29.230.57","TCP","2962","443  >  38670 [ACK] Seq=90048 Ack=3354 Win=43008 Len=2896 TSval=553889319 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1024","314.389057132","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3354 Ack=92944 Win=131712 Len=0 TSval=4084481028 TSecr=553889319"
"1025","314.389976821","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=92944 Ack=3354 Win=43008 Len=1448 TSval=553889319 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1026","314.390249990","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=94392 Ack=3354 Win=43008 Len=1448 TSval=553889319 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1027","314.390261864","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3354 Ack=95840 Win=131712 Len=0 TSval=4084481029 TSecr=553889319"
"1028","314.390893064","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=95840 Ack=3354 Win=43008 Len=1448 TSval=553889319 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1029","314.391179619","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=97288 Ack=3354 Win=43008 Len=1448 TSval=553889319 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1030","314.391893669","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=98736 Ack=3354 Win=43008 Len=1448 TSval=553889320 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1031","314.392127068","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=100184 Ack=3354 Win=43008 Len=1448 TSval=553889320 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1032","314.392879364","185.15.58.240","10.29.230.57","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"1033","314.393145009","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=103080 Ack=3354 Win=43008 Len=1448 TSval=553889321 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1034","314.393718608","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3354 Ack=104528 Win=130560 Len=0 TSval=4084481032 TSecr=553889319"
"1035","314.393821759","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=104528 Ack=3354 Win=43008 Len=1448 TSval=553889322 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1036","314.395064227","185.15.58.224","10.29.230.57","TCP","66","443  >  59106 [ACK] Seq=267393 Ack=3189 Win=43008 Len=0 TSval=615552112 TSecr=2807370260"
"1037","314.395064263","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=105976 Ack=3354 Win=43008 Len=1448 TSval=553889322 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1038","314.395064298","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=107424 Ack=3354 Win=43008 Len=1448 TSval=553889323 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1039","314.395130020","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=108872 Ack=3354 Win=43008 Len=1448 TSval=553889323 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1040","314.395389899","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3354 Ack=110320 Win=125952 Len=0 TSval=4084481034 TSecr=553889322"
"1041","314.396222607","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=110320 Ack=3354 Win=43008 Len=1448 TSval=553889324 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1042","314.396558021","185.15.58.224","10.29.230.57","TLSv1.3","1483","Application Data"
"1043","314.396558185","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=111768 Ack=3354 Win=43008 Len=1448 TSval=553889324 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1044","314.396575094","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=3516 Ack=268810 Win=343296 Len=0 TSval=2807370288 TSecr=615552113"
"1045","314.396586273","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3354 Ack=113216 Win=131712 Len=0 TSval=4084481035 TSecr=553889324"
"1046","314.396756701","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=113216 Ack=3354 Win=43008 Len=1448 TSval=553889325 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1047","314.397036981","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=114664 Ack=3354 Win=43008 Len=1448 TSval=553889325 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1048","314.397043922","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3354 Ack=116112 Win=131712 Len=0 TSval=4084481036 TSecr=553889325"
"1049","314.397998344","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=116112 Ack=3354 Win=43008 Len=1448 TSval=553889326 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1050","314.398276715","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=117560 Ack=3354 Win=43008 Len=1448 TSval=553889326 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1051","314.398855322","185.15.58.240","10.29.230.57","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"1052","314.399127283","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=120456 Ack=3354 Win=43008 Len=1448 TSval=553889327 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1053","314.399869488","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=121904 Ack=3354 Win=43008 Len=1448 TSval=553889328 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1054","314.400100362","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=123352 Ack=3354 Win=43008 Len=1448 TSval=553889328 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1055","314.400165352","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3354 Ack=124800 Win=128256 Len=0 TSval=4084481039 TSecr=553889326"
"1056","314.400383656","185.15.58.224","10.29.230.57","TCP","66","443  >  59106 [ACK] Seq=268810 Ack=3481 Win=43008 Len=0 TSval=615552118 TSecr=2807370265"
"1057","314.401046835","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=124800 Ack=3354 Win=43008 Len=1448 TSval=553889329 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1058","314.401329248","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=126248 Ack=3354 Win=43008 Len=1448 TSval=553889329 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1059","314.401336546","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3354 Ack=127696 Win=131712 Len=0 TSval=4084481040 TSecr=553889329"
"1060","314.401350993","10.29.230.57","185.15.58.224","TLSv1.3","177","Application Data"
"1061","314.401858800","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=127696 Ack=3354 Win=43008 Len=1448 TSval=553889330 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1062","314.401969240","10.29.230.57","185.15.58.224","TLSv1.3","178","Application Data"
"1063","314.402097216","10.29.230.57","185.15.58.224","TLSv1.3","101","Application Data"
"1064","314.402130043","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=129144 Ack=3354 Win=43008 Len=1448 TSval=553889330 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1065","314.402134378","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3354 Ack=130592 Win=131712 Len=0 TSval=4084481041 TSecr=553889330"
"1066","314.402316332","10.29.230.57","185.15.58.240","TLSv1.3","179","Application Data"
"1067","314.402425880","10.29.230.57","185.15.58.240","TLSv1.3","101","Application Data"
"1068","314.402667366","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=130592 Ack=3354 Win=43008 Len=1448 TSval=553889331 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1069","314.402946414","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=132040 Ack=3354 Win=43008 Len=1448 TSval=553889331 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1070","314.402953298","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3502 Ack=133488 Win=131712 Len=0 TSval=4084481041 TSecr=553889331"
"1071","314.403764806","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=133488 Ack=3354 Win=43008 Len=1448 TSval=553889332 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1072","314.403885469","10.29.230.57","185.15.58.224","TLSv1.3","221","Application Data"
"1073","314.403975229","185.15.58.240","10.29.230.57","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"1074","314.403980097","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3502 Ack=136384 Win=131712 Len=0 TSval=4084481042 TSecr=553889332"
"1075","314.404117102","10.29.230.57","185.15.58.224","TLSv1.3","101","Application Data"
"1076","314.404644788","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=136384 Ack=3354 Win=43008 Len=1448 TSval=553889333 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1077","314.404913421","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=137832 Ack=3354 Win=43008 Len=1448 TSval=553889333 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1078","314.404920343","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3502 Ack=139280 Win=131712 Len=0 TSval=4084481043 TSecr=553889333"
"1079","314.405702878","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=139280 Ack=3354 Win=43008 Len=1448 TSval=553889334 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1080","314.405979116","185.15.58.240","10.29.230.57","TCP","1514","443  >  38670 [ACK] Seq=140728 Ack=3354 Win=43008 Len=1448 TSval=553889334 TSecr=4084481001 [TCP segment of a reassembled PDU]"
"1081","314.406487161","185.15.58.240","10.29.230.57","TLSv1.3","756","Application Data"
"1082","314.408566497","10.29.230.57","185.15.58.240","TCP","66","38670  >  443 [ACK] Seq=3502 Ack=142866 Win=131712 Len=0 TSval=4084481047 TSecr=553889334"
"1083","314.426796301","185.15.58.224","10.29.230.57","TCP","66","443  >  59106 [ACK] Seq=268810 Ack=3627 Win=43008 Len=0 TSval=615552145 TSecr=2807370266"
"1084","314.427612438","185.15.58.224","10.29.230.57","TLSv1.3","1514","Application Data"
"1085","314.427612527","185.15.58.224","10.29.230.57","TCP","66","443  >  59106 [ACK] Seq=270258 Ack=3774 Win=43008 Len=0 TSval=615552146 TSecr=2807370293"
"1086","314.427612563","185.15.58.240","10.29.230.57","TCP","66","443  >  38670 [ACK] Seq=142866 Ack=3502 Win=43008 Len=0 TSval=553889358 TSecr=4084481041"
"1087","314.427633291","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=3964 Ack=270258 Win=346240 Len=0 TSval=2807370319 TSecr=615552145"
"1088","314.431113085","185.15.58.224","10.29.230.57","TCP","66","443  >  59106 [ACK] Seq=270258 Ack=3964 Win=43008 Len=0 TSval=615552148 TSecr=2807370295"
"1089","315.037830433","10.29.230.57","185.15.58.224","TLSv1.3","157","Application Data"
"1090","315.038066310","10.29.230.57","185.15.58.224","TLSv1.3","101","Application Data"
"1091","315.038345743","10.29.230.57","185.15.58.224","TLSv1.3","154","Application Data"
"1092","315.043763794","10.29.230.57","185.15.58.224","TLSv1.3","101","Application Data"
"1093","315.063682072","185.15.58.224","10.29.230.57","TCP","66","443  >  59106 [ACK] Seq=270258 Ack=4090 Win=43008 Len=0 TSval=615552782 TSecr=2807370929"
"1094","315.064528915","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=270258 Ack=4178 Win=43008 Len=1448 TSval=615552782 TSecr=2807370930 [TCP segment of a reassembled PDU]"
"1095","315.064544269","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=4213 Ack=271706 Win=349056 Len=0 TSval=2807370956 TSecr=615552782"
"1096","315.064800689","185.15.58.224","10.29.230.57","TLSv1.3","862","Application Data"
"1097","315.064808237","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=4213 Ack=272502 Win=352000 Len=0 TSval=2807370956 TSecr=615552782"
"1098","315.111866896","185.15.58.224","10.29.230.57","TCP","66","443  >  59106 [ACK] Seq=272502 Ack=4213 Win=43008 Len=0 TSval=615552830 TSecr=2807370935"
"1099","316.297551578","10.29.230.57","142.250.75.234","UDP","1399","47181  >  443 Len=1357"
"1100","316.297583066","10.29.230.57","142.250.75.234","UDP","1399","47181  >  443 Len=1357"
"1101","321.101751371","10.29.230.57","142.250.75.234","UDP","1399","47181  >  443 Len=1357"
"1102","321.101819727","10.29.230.57","142.250.75.234","UDP","1399","47181  >  443 Len=1357"
"1103","321.149888366","10.29.230.57","185.15.58.224","TLSv1.3","507","Application Data"
"1104","321.156021205","10.29.230.57","185.15.58.224","TLSv1.3","1519","Application Data"
"1105","321.157722845","10.29.230.57","185.15.58.224","TLSv1.3","217","Application Data"
"1106","321.162249248","10.29.230.57","185.15.58.224","TLSv1.3","320","Application Data"
"1107","321.163670695","10.29.230.57","185.15.58.224","TLSv1.3","234","Application Data"
"1108","321.175605580","185.15.58.224","10.29.230.57","TCP","66","443  >  59106 [ACK] Seq=272502 Ack=4654 Win=43008 Len=0 TSval=615558894 TSecr=2807377041"
"1109","321.176292127","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=272502 Ack=4654 Win=43008 Len=1448 TSval=615558894 TSecr=2807377041 [TCP segment of a reassembled PDU]"
"1110","321.176306542","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=6680 Ack=273950 Win=354816 Len=0 TSval=2807377068 TSecr=615558894"
"1111","321.176557224","185.15.58.224","10.29.230.57","TCP","2962","443  >  59106 [ACK] Seq=273950 Ack=4654 Win=43008 Len=2896 TSval=615558894 TSecr=2807377041 [TCP segment of a reassembled PDU]"
"1112","321.176565330","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=6680 Ack=276846 Win=360704 Len=0 TSval=2807377068 TSecr=615558894"
"1113","321.176830968","185.15.58.224","10.29.230.57","TCP","2962","443  >  59106 [ACK] Seq=276846 Ack=4654 Win=43008 Len=2896 TSval=615558894 TSecr=2807377041 [TCP segment of a reassembled PDU]"
"1114","321.176834696","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=6680 Ack=279742 Win=366464 Len=0 TSval=2807377068 TSecr=615558894"
"1115","321.177115488","185.15.58.224","10.29.230.57","TCP","2962","443  >  59106 [ACK] Seq=279742 Ack=4654 Win=43008 Len=2896 TSval=615558894 TSecr=2807377041 [TCP segment of a reassembled PDU]"
"1116","321.177122477","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=6680 Ack=282638 Win=372224 Len=0 TSval=2807377069 TSecr=615558894"
"1117","321.177398347","185.15.58.224","10.29.230.57","TCP","4410","443  >  59106 [ACK] Seq=282638 Ack=4654 Win=43008 Len=4344 TSval=615558894 TSecr=2807377041 [TCP segment of a reassembled PDU]"
"1118","321.177406634","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=6680 Ack=286982 Win=380928 Len=0 TSval=2807377069 TSecr=615558894"
"1119","321.177674874","185.15.58.224","10.29.230.57","TLSv1.3","1456","Application Data"
"1120","321.177674931","185.15.58.224","10.29.230.57","TCP","1514","443  >  59106 [ACK] Seq=288372 Ack=4654 Win=43008 Len=1448 TSval=615558894 TSecr=2807377041 [TCP segment of a reassembled PDU]"
"1121","321.177684119","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=6680 Ack=288372 Win=383872 Len=0 TSval=2807377069 TSecr=615558894"
"1122","321.177692636","10.29.230.57","185.15.58.224","TCP","66","59106  >  443 [ACK] Seq=6680 Ack=289820 Win=386688 Len=0 TSval=2807377069 TSecr=615558894"
"1123","321.177959140","185.15.58.224","10.29.230.57","TCP","2962","443  >  59106 [ACK] Seq=289820 Ack=4654 Win=43008 Len=2896 TSval=615558894 TSecr=2807377041 [TCP segment of a reassembled PDU]"
