"No.","Time","Source","Destination","Protocol","Length","Info"
"325","167.685066912","10.29.230.57","34.160.144.191","TCP","66","36544  >  443 [ACK] Seq=518 Ack=2801 Win=63232 Len=0 TSval=445149794 TSecr=3996541942"
"326","167.685072516","10.29.230.57","34.160.144.191","TCP","66","36544  >  443 [ACK] Seq=518 Ack=4201 Win=62080 Len=0 TSval=445149794 TSecr=3996541942"
"327","167.685304939","34.160.144.191","10.29.230.57","TLSv1.3","404","Application Data"
"328","167.685310586","10.29.230.57","34.160.144.191","TCP","66","36544  >  443 [ACK] Seq=518 Ack=4539 Win=64128 Len=0 TSval=445149794 TSecr=3996541942"
"329","167.686290482","10.29.230.57","34.160.144.191","TLSv1.3","130","Change Cipher Spec, Application Data"
"330","167.686526305","10.29.230.57","34.160.144.191","TLSv1.3","236","Application Data"
"331","167.686540525","10.29.230.57","34.160.144.191","TLSv1.3","448","Application Data"
"332","167.700901773","34.160.144.191","10.29.230.57","TLSv1.3","652","Application Data, Application Data"
"333","167.700935841","10.29.230.57","34.160.144.191","TCP","66","36544  >  443 [ACK] Seq=1134 Ack=5125 Win=64128 Len=0 TSval=445149810 TSecr=3996541958"
"334","167.701096984","34.160.144.191","10.29.230.57","TLSv1.3","97","Application Data"
"335","167.701104384","10.29.230.57","34.160.144.191","TCP","66","36544  >  443 [ACK] Seq=1134 Ack=5156 Win=64128 Len=0 TSval=445149810 TSecr=3996541959"
"336","167.701126248","10.29.230.57","34.160.144.191","TLSv1.3","97","Application Data"
"337","167.702489841","34.160.144.191","10.29.230.57","TLSv1.3","203","Application Data"
"338","167.702503829","10.29.230.57","34.160.144.191","TCP","66","36544  >  443 [ACK] Seq=1165 Ack=5293 Win=64128 Len=0 TSval=445149812 TSecr=3996541960"
"339","167.702700422","10.29.230.57","34.160.144.191","TLSv1.3","105","Application Data"
"340","167.715999736","34.160.144.191","10.29.230.57","TCP","66","443  >  36544 [ACK] Seq=5293 Ack=1204 Win=68864 Len=0 TSval=3996541974 TSecr=445149810"
"341","174.847897853","10.29.230.57","93.184.220.29","TCP","66","[TCP Keep-Alive] 56032  >  80 [ACK] Seq=443 Ack=800 Win=64128 Len=0 TSval=4001163274 TSecr=1762615255"
"342","174.861147598","93.184.220.29","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  56032 [ACK] Seq=800 Ack=444 Win=67072 Len=0 TSval=1762625463 TSecr=4001153079"
"343","177.407905141","10.29.230.57","52.84.174.31","TCP","66","[TCP Keep-Alive] 46566  >  443 [ACK] Seq=963 Ack=6648 Win=64128 Len=0 TSval=1517292319 TSecr=2224074553"
"344","177.421246495","52.84.174.31","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 443  >  46566 [ACK] Seq=6648 Ack=964 Win=68096 Len=0 TSval=2224084582 TSecr=1517282303"
"345","177.663902116","10.29.230.57","23.200.86.233","TCP","66","[TCP Keep-Alive] 34700  >  80 [ACK] Seq=442 Ack=889 Win=64128 Len=0 TSval=3247890029 TSecr=3736024583"
"346","177.677067414","23.200.86.233","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  34700 [ACK] Seq=889 Ack=443 Win=64768 Len=0 TSval=3736034805 TSecr=3247879821"
"347","180.492225290","10.29.230.57","224.0.0.251","MDNS","183","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"348","185.087905312","10.29.230.57","93.184.220.29","TCP","66","[TCP Keep-Alive] 56032  >  80 [ACK] Seq=443 Ack=800 Win=64128 Len=0 TSval=4001173514 TSecr=1762625463"
"349","185.101269353","93.184.220.29","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  56032 [ACK] Seq=800 Ack=444 Win=67072 Len=0 TSval=1762635703 TSecr=4001153079"
"350","187.647903954","10.29.230.57","52.84.174.31","TCP","66","[TCP Keep-Alive] 46566  >  443 [ACK] Seq=963 Ack=6648 Win=64128 Len=0 TSval=1517302559 TSecr=2224084582"
"351","187.661710403","52.84.174.31","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 443  >  46566 [ACK] Seq=6648 Ack=964 Win=68096 Len=0 TSval=2224094822 TSecr=1517282303"
"352","187.903904678","10.29.230.57","23.200.86.233","TCP","66","[TCP Keep-Alive] 34700  >  80 [ACK] Seq=442 Ack=889 Win=64128 Len=0 TSval=3247900269 TSecr=3736034805"
"353","187.917149878","23.200.86.233","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  34700 [ACK] Seq=889 Ack=443 Win=64768 Len=0 TSval=3736045045 TSecr=3247879821"
"354","191.314759382","178.128.242.134","10.29.230.57","TCP","442","3333  >  57960 [PSH, ACK] Seq=1383 Ack=634 Win=64128 Len=376 TSval=3388215989 TSecr=3521765719"
"355","191.314781270","10.29.230.57","178.128.242.134","TCP","66","57960  >  3333 [ACK] Seq=634 Ack=1759 Win=64128 Len=0 TSval=3521803152 TSecr=3388215989"
"356","195.327900957","10.29.230.57","93.184.220.29","TCP","66","[TCP Keep-Alive] 56032  >  80 [ACK] Seq=443 Ack=800 Win=64128 Len=0 TSval=4001183754 TSecr=1762635703"
"357","195.341201659","93.184.220.29","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  56032 [ACK] Seq=800 Ack=444 Win=67072 Len=0 TSval=1762645943 TSecr=4001153079"
"358","197.887904845","10.29.230.57","52.84.174.31","TCP","66","[TCP Keep-Alive] 46566  >  443 [ACK] Seq=963 Ack=6648 Win=64128 Len=0 TSval=1517312799 TSecr=2224094822"
"359","197.901319991","52.84.174.31","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 443  >  46566 [ACK] Seq=6648 Ack=964 Win=68096 Len=0 TSval=2224105062 TSecr=1517282303"
"360","198.143929562","10.29.230.57","23.200.86.233","TCP","66","[TCP Keep-Alive] 34700  >  80 [ACK] Seq=442 Ack=889 Win=64128 Len=0 TSval=3247910509 TSecr=3736045045"
"361","198.157150974","23.200.86.233","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  34700 [ACK] Seq=889 Ack=443 Win=64768 Len=0 TSval=3736055285 TSecr=3247879821"
"362","204.353314213","54.149.156.115","10.29.230.57","TLSv1.2","97","Application Data"
"363","204.353345002","10.29.230.57","54.149.156.115","TCP","66","35488  >  443 [ACK] Seq=1 Ack=32 Win=501 Len=0 TSval=586440167 TSecr=3898378443"
"364","204.353461368","10.29.230.57","54.149.156.115","TLSv1.2","101","Application Data"
"365","204.566822139","54.149.156.115","10.29.230.57","TCP","66","443  >  35488 [ACK] Seq=32 Ack=36 Win=120 Len=0 TSval=3898378657 TSecr=586440168"
"366","205.571913379","10.29.230.57","93.184.220.29","TCP","66","[TCP Keep-Alive] 56032  >  80 [ACK] Seq=443 Ack=800 Win=64128 Len=0 TSval=4001193998 TSecr=1762645943"
"367","205.585969287","93.184.220.29","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  56032 [ACK] Seq=800 Ack=444 Win=67072 Len=0 TSval=1762656188 TSecr=4001153079"
"368","208.127902634","10.29.230.57","52.84.174.31","TCP","66","[TCP Keep-Alive] 46566  >  443 [ACK] Seq=963 Ack=6648 Win=64128 Len=0 TSval=1517323039 TSecr=2224105062"
"369","208.141430861","52.84.174.31","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 443  >  46566 [ACK] Seq=6648 Ack=964 Win=68096 Len=0 TSval=2224115302 TSecr=1517282303"
"370","208.383994178","10.29.230.57","23.200.86.233","TCP","66","[TCP Keep-Alive] 34700  >  80 [ACK] Seq=442 Ack=889 Win=64128 Len=0 TSval=3247920749 TSecr=3736055285"
"371","208.397353840","23.200.86.233","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  34700 [ACK] Seq=889 Ack=443 Win=64768 Len=0 TSval=3736065525 TSecr=3247879821"
"372","210.687895681","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"373","210.706192201","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"374","215.807906762","10.29.230.57","93.184.220.29","TCP","66","[TCP Keep-Alive] 56032  >  80 [ACK] Seq=443 Ack=800 Win=64128 Len=0 TSval=4001204234 TSecr=1762656188"
"375","215.821303522","93.184.220.29","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  56032 [ACK] Seq=800 Ack=444 Win=67072 Len=0 TSval=1762666424 TSecr=4001153079"
"376","218.371904668","10.29.230.57","52.84.174.31","TCP","66","[TCP Keep-Alive] 46566  >  443 [ACK] Seq=963 Ack=6648 Win=64128 Len=0 TSval=1517333283 TSecr=2224115302"
"377","218.385144410","52.84.174.31","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 443  >  46566 [ACK] Seq=6648 Ack=964 Win=68096 Len=0 TSval=2224125546 TSecr=1517282303"
"378","218.623935176","10.29.230.57","23.200.86.233","TCP","66","[TCP Keep-Alive] 34700  >  80 [ACK] Seq=442 Ack=889 Win=64128 Len=0 TSval=3247930989 TSecr=3736065525"
"379","218.637153172","23.200.86.233","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  34700 [ACK] Seq=889 Ack=443 Win=64768 Len=0 TSval=3736075765 TSecr=3247879821"
"380","223.345285371","10.29.230.57","35.244.181.201","TLSv1.2","112","Application Data"
"381","223.358533644","35.244.181.201","10.29.230.57","TCP","66","443  >  36292 [ACK] Seq=4932 Ack=993 Win=68864 Len=0 TSval=3581470938 TSecr=1625103459"
"382","223.359366236","35.244.181.201","10.29.230.57","TLSv1.2","112","Application Data"
"383","223.399902869","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=993 Ack=4978 Win=64128 Len=0 TSval=1625103514 TSecr=3581470939"
"384","226.047901349","10.29.230.57","93.184.220.29","TCP","66","[TCP Keep-Alive] 56032  >  80 [ACK] Seq=443 Ack=800 Win=64128 Len=0 TSval=4001214474 TSecr=1762666424"
"385","226.061423163","93.184.220.29","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  56032 [ACK] Seq=800 Ack=444 Win=67072 Len=0 TSval=1762676664 TSecr=4001153079"
"386","226.345639340","10.29.230.57","34.98.75.36","TLSv1.3","105","Application Data"
"387","226.345672567","10.29.230.57","34.160.144.191","TLSv1.3","105","Application Data"
"388","226.358916909","34.98.75.36","10.29.230.57","TCP","66","443  >  57204 [ACK] Seq=5476 Ack=1140 Win=68864 Len=0 TSval=154264104 TSecr=1965326250"
"389","226.359116576","34.160.144.191","10.29.230.57","TLSv1.3","105","Application Data"
"390","226.359116647","34.98.75.36","10.29.230.57","TLSv1.3","105","Application Data"
"391","226.359133492","10.29.230.57","34.160.144.191","TCP","66","36544  >  443 [ACK] Seq=1243 Ack=5332 Win=64128 Len=0 TSval=445208468 TSecr=3996600617"
"392","226.399899757","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=1140 Ack=5515 Win=64128 Len=0 TSval=1965326304 TSecr=154264104"
"393","226.510389949","93.184.220.29","10.29.230.57","TCP","66","[TCP Keep-Alive] 80  >  56032 [ACK] Seq=799 Ack=444 Win=67072 Len=0 TSval=1762677113 TSecr=4001153079"
"394","226.510412305","10.29.230.57","93.184.220.29","TCP","66","[TCP Keep-Alive ACK] 56032  >  80 [ACK] Seq=444 Ack=800 Win=64128 Len=0 TSval=4001214936 TSecr=1762676664"
"395","228.607901378","10.29.230.57","52.84.174.31","TCP","66","[TCP Keep-Alive] 46566  >  443 [ACK] Seq=963 Ack=6648 Win=64128 Len=0 TSval=1517343519 TSecr=2224125546"
"396","228.621180801","52.84.174.31","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 443  >  46566 [ACK] Seq=6648 Ack=964 Win=68096 Len=0 TSval=2224135782 TSecr=1517282303"
"397","228.863905146","10.29.230.57","23.200.86.233","TCP","66","[TCP Keep-Alive] 34700  >  80 [ACK] Seq=442 Ack=889 Win=64128 Len=0 TSval=3247941229 TSecr=3736075765"
"398","228.877109211","23.200.86.233","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  34700 [ACK] Seq=889 Ack=443 Win=64768 Len=0 TSval=3736086005 TSecr=3247879821"
"399","236.287975009","10.29.230.57","93.184.220.29","TCP","66","[TCP Keep-Alive] 56032  >  80 [ACK] Seq=443 Ack=800 Win=64128 Len=0 TSval=4001224714 TSecr=1762676664"
"400","236.301325405","93.184.220.29","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  56032 [ACK] Seq=800 Ack=444 Win=67072 Len=0 TSval=1762686904 TSecr=4001214936"
"401","238.086891888","10.29.230.57","185.125.190.58","NTP","90","NTP Version 4, client"
"402","238.106998545","185.125.190.58","10.29.230.57","NTP","90","NTP Version 4, server"
"403","238.847907291","10.29.230.57","52.84.174.31","TCP","66","[TCP Keep-Alive] 46566  >  443 [ACK] Seq=963 Ack=6648 Win=64128 Len=0 TSval=1517353759 TSecr=2224135782"
"404","238.861213867","52.84.174.31","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 443  >  46566 [ACK] Seq=6648 Ack=964 Win=68096 Len=0 TSval=2224146022 TSecr=1517282303"
"405","239.103899790","10.29.230.57","23.200.86.233","TCP","66","[TCP Keep-Alive] 34700  >  80 [ACK] Seq=442 Ack=889 Win=64128 Len=0 TSval=3247951469 TSecr=3736086005"
"406","239.117138106","23.200.86.233","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  34700 [ACK] Seq=889 Ack=443 Win=64768 Len=0 TSval=3736096245 TSecr=3247879821"
"407","246.527906060","10.29.230.57","93.184.220.29","TCP","66","[TCP Keep-Alive] 56032  >  80 [ACK] Seq=443 Ack=800 Win=64128 Len=0 TSval=4001234954 TSecr=1762686904"
"408","246.541383853","93.184.220.29","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  56032 [ACK] Seq=800 Ack=444 Win=67072 Len=0 TSval=1762697144 TSecr=4001214936"
"409","249.087900702","10.29.230.57","52.84.174.31","TCP","66","[TCP Keep-Alive] 46566  >  443 [ACK] Seq=963 Ack=6648 Win=64128 Len=0 TSval=1517363999 TSecr=2224146022"
"410","249.101103243","52.84.174.31","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 443  >  46566 [ACK] Seq=6648 Ack=964 Win=68096 Len=0 TSval=2224156262 TSecr=1517282303"
"411","249.343906745","10.29.230.57","23.200.86.233","TCP","66","[TCP Keep-Alive] 34700  >  80 [ACK] Seq=442 Ack=889 Win=64128 Len=0 TSval=3247961709 TSecr=3736096245"
"412","249.357197418","23.200.86.233","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  34700 [ACK] Seq=889 Ack=443 Win=64768 Len=0 TSval=3736106485 TSecr=3247879821"
"413","251.647900633","10.29.230.57","178.128.242.134","TCP","66","[TCP Keep-Alive] 57960  >  3333 [ACK] Seq=633 Ack=1759 Win=64128 Len=0 TSval=3521863485 TSecr=3388215989"
"414","251.674902627","178.128.242.134","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 3333  >  57960 [ACK] Seq=1759 Ack=634 Win=64128 Len=0 TSval=3388276354 TSecr=3521803152"
"415","251.819928128","10.29.230.57","178.128.242.134","TCP","148","57960  >  3333 [PSH, ACK] Seq=634 Ack=1759 Win=64128 Len=82 TSval=3521863657 TSecr=3388276354"
"416","251.846915726","178.128.242.134","10.29.230.57","TCP","137","3333  >  57960 [PSH, ACK] Seq=1759 Ack=716 Win=64128 Len=71 TSval=3388276526 TSecr=3521863657"
"417","251.846940080","10.29.230.57","178.128.242.134","TCP","66","57960  >  3333 [ACK] Seq=716 Ack=1830 Win=64128 Len=0 TSval=3521863684 TSecr=3388276526"
"418","256.767901237","10.29.230.57","93.184.220.29","TCP","66","[TCP Keep-Alive] 56032  >  80 [ACK] Seq=443 Ack=800 Win=64128 Len=0 TSval=4001245194 TSecr=1762697144"
"419","256.781234724","93.184.220.29","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  56032 [ACK] Seq=800 Ack=444 Win=67072 Len=0 TSval=1762707383 TSecr=4001214936"
"420","259.327941416","10.29.230.57","52.84.174.31","TCP","66","[TCP Keep-Alive] 46566  >  443 [ACK] Seq=963 Ack=6648 Win=64128 Len=0 TSval=1517374239 TSecr=2224156262"
"421","259.341262204","52.84.174.31","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 443  >  46566 [ACK] Seq=6648 Ack=964 Win=68096 Len=0 TSval=2224166503 TSecr=1517282303"
"422","259.583935672","10.29.230.57","23.200.86.233","TCP","66","[TCP Keep-Alive] 34700  >  80 [ACK] Seq=442 Ack=889 Win=64128 Len=0 TSval=3247971949 TSecr=3736106485"
"423","259.597056509","23.200.86.233","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  34700 [ACK] Seq=889 Ack=443 Win=64768 Len=0 TSval=3736116725 TSecr=3247879821"
"424","267.007904434","10.29.230.57","93.184.220.29","TCP","66","[TCP Keep-Alive] 56032  >  80 [ACK] Seq=443 Ack=800 Win=64128 Len=0 TSval=4001255434 TSecr=1762707383"
"425","267.021140625","93.184.220.29","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  56032 [ACK] Seq=800 Ack=444 Win=67072 Len=0 TSval=1762717623 TSecr=4001214936"
"426","269.567903566","10.29.230.57","52.84.174.31","TCP","66","[TCP Keep-Alive] 46566  >  443 [ACK] Seq=963 Ack=6648 Win=64128 Len=0 TSval=1517384479 TSecr=2224166503"
"427","269.581212851","52.84.174.31","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 443  >  46566 [ACK] Seq=6648 Ack=964 Win=68096 Len=0 TSval=2224176742 TSecr=1517282303"
"428","269.823939646","10.29.230.57","23.200.86.233","TCP","66","[TCP Keep-Alive] 34700  >  80 [ACK] Seq=442 Ack=889 Win=64128 Len=0 TSval=3247982189 TSecr=3736116725"
"429","269.837190994","23.200.86.233","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  34700 [ACK] Seq=889 Ack=443 Win=64768 Len=0 TSval=3736126965 TSecr=3247879821"
"430","277.251900766","10.29.230.57","93.184.220.29","TCP","66","[TCP Keep-Alive] 56032  >  80 [ACK] Seq=443 Ack=800 Win=64128 Len=0 TSval=4001265678 TSecr=1762717623"
"431","277.265470708","93.184.220.29","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  56032 [ACK] Seq=800 Ack=444 Win=67072 Len=0 TSval=1762727867 TSecr=4001214936"
"432","279.807905758","10.29.230.57","52.84.174.31","TCP","66","[TCP Keep-Alive] 46566  >  443 [ACK] Seq=963 Ack=6648 Win=64128 Len=0 TSval=1517394719 TSecr=2224176742"
"433","279.821178646","52.84.174.31","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 443  >  46566 [ACK] Seq=6648 Ack=964 Win=68096 Len=0 TSval=2224186982 TSecr=1517282303"
"434","280.063900021","10.29.230.57","23.200.86.233","TCP","66","[TCP Keep-Alive] 34700  >  80 [ACK] Seq=442 Ack=889 Win=64128 Len=0 TSval=3247992429 TSecr=3736126965"
"435","280.077048304","23.200.86.233","10.29.230.57","TCP","66","[TCP Keep-Alive ACK] 80  >  34700 [ACK] Seq=889 Ack=443 Win=64768 Len=0 TSval=3736137205 TSecr=3247879821"
"436","280.639125754","10.29.230.57","93.184.220.29","TCP","66","56032  >  80 [FIN, ACK] Seq=444 Ack=800 Win=64128 Len=0 TSval=4001269065 TSecr=1762727867"
"437","280.652431672","93.184.220.29","10.29.230.57","TCP","66","80  >  56032 [FIN, ACK] Seq=800 Ack=445 Win=67072 Len=0 TSval=1762731255 TSecr=4001269065"
"438","280.652459152","10.29.230.57","93.184.220.29","TCP","66","56032  >  80 [ACK] Seq=445 Ack=801 Win=64128 Len=0 TSval=4001269079 TSecr=1762731255"
"439","282.345987203","10.29.230.57","35.244.181.201","TLSv1.2","112","Application Data"
"440","282.359450943","35.244.181.201","10.29.230.57","TLSv1.2","112","Application Data"
"441","282.359476546","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=1039 Ack=5024 Win=64128 Len=0 TSval=1625162474 TSecr=3581529939"
"442","282.639498173","10.29.230.57","23.200.86.233","TCP","66","34700  >  80 [FIN, ACK] Seq=443 Ack=889 Win=64128 Len=0 TSval=3247995005 TSecr=3736137205"
"443","282.639547425","10.29.230.57","52.84.174.31","TLSv1.3","90","Application Data"
"444","282.639552387","10.29.230.57","52.84.174.31","TCP","66","46566  >  443 [FIN, ACK] Seq=988 Ack=6648 Win=64128 Len=0 TSval=1517397551 TSecr=2224186982"
"445","282.652927065","52.84.174.31","10.29.230.57","TCP","66","443  >  46566 [ACK] Seq=6648 Ack=988 Win=68096 Len=0 TSval=2224189814 TSecr=1517397551"
"446","282.652927312","23.200.86.233","10.29.230.57","TCP","66","80  >  34700 [FIN, ACK] Seq=889 Ack=444 Win=64768 Len=0 TSval=3736139781 TSecr=3247995005"
"447","282.652958856","10.29.230.57","23.200.86.233","TCP","66","34700  >  80 [ACK] Seq=444 Ack=890 Win=64128 Len=0 TSval=3247995018 TSecr=3736139781"
"448","282.653120134","52.84.174.31","10.29.230.57","TCP","66","443  >  46566 [FIN, ACK] Seq=6648 Ack=989 Win=68096 Len=0 TSval=2224189814 TSecr=1517397551"
"449","282.653126792","10.29.230.57","52.84.174.31","TCP","66","46566  >  443 [ACK] Seq=989 Ack=6649 Win=64128 Len=0 TSval=1517397564 TSecr=2224189814"
"450","285.346324835","10.29.230.57","34.98.75.36","TLSv1.3","105","Application Data"
"451","285.346358258","10.29.230.57","34.160.144.191","TLSv1.3","105","Application Data"
"452","285.359658643","34.160.144.191","10.29.230.57","TLSv1.3","105","Application Data"
"453","285.359683795","10.29.230.57","34.160.144.191","TCP","66","36544  >  443 [ACK] Seq=1282 Ack=5371 Win=64128 Len=0 TSval=445267469 TSecr=3996659617"
"454","285.360570140","34.98.75.36","10.29.230.57","TLSv1.3","105","Application Data"
"455","285.360584846","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=1179 Ack=5554 Win=64128 Len=0 TSval=1965385265 TSecr=154323106"
"456","294.107897738","10.29.230.57","178.128.242.134","TCP","293","57960  >  3333 [PSH, ACK] Seq=716 Ack=1830 Win=64128 Len=227 TSval=3521905945 TSecr=3388276526"
"457","294.172718816","178.128.242.134","10.29.230.57","TCP","129","3333  >  57960 [PSH, ACK] Seq=1830 Ack=943 Win=64128 Len=63 TSval=3388318850 TSecr=3521905945"
"458","294.172743649","10.29.230.57","178.128.242.134","TCP","66","57960  >  3333 [ACK] Seq=943 Ack=1893 Win=64128 Len=0 TSval=3521906010 TSecr=3388318850"
"459","335.639924719","10.29.230.57","35.244.181.201","TLSv1.2","112","Application Data"
"460","335.640035992","10.29.230.57","35.244.181.201","TLSv1.2","97","Encrypted Alert"
"461","335.653754664","35.244.181.201","10.29.230.57","TCP","66","443  >  36292 [ACK] Seq=5024 Ack=1117 Win=68864 Len=0 TSval=3581583233 TSecr=1625215754"
"462","335.653754983","35.244.181.201","10.29.230.57","TCP","66","443  >  36292 [FIN, ACK] Seq=5024 Ack=1117 Win=68864 Len=0 TSval=3581583233 TSecr=1625215754"
"463","335.653802431","10.29.230.57","35.244.181.201","TCP","66","36292  >  443 [ACK] Seq=1117 Ack=5025 Win=64128 Len=0 TSval=1625215768 TSecr=3581583233"
"464","337.640283025","10.29.230.57","34.98.75.36","TLSv1.3","105","Application Data"
"465","337.640392278","10.29.230.57","34.98.75.36","TLSv1.3","90","Application Data"
"466","337.653601529","34.98.75.36","10.29.230.57","TCP","66","443  >  57204 [ACK] Seq=5554 Ack=1243 Win=68864 Len=0 TSval=154375399 TSecr=1965437544"
"467","337.653601805","34.98.75.36","10.29.230.57","TCP","66","443  >  57204 [FIN, ACK] Seq=5554 Ack=1243 Win=68864 Len=0 TSval=154375399 TSecr=1965437544"
"468","337.653643853","10.29.230.57","34.98.75.36","TCP","66","57204  >  443 [ACK] Seq=1243 Ack=5555 Win=64128 Len=0 TSval=1965437558 TSecr=154375399"
"469","338.640491543","10.29.230.57","34.160.144.191","TLSv1.3","105","Application Data"
"470","338.640594811","10.29.230.57","34.160.144.191","TLSv1.3","90","Application Data"
"471","338.653813976","34.160.144.191","10.29.230.57","TCP","66","443  >  36544 [ACK] Seq=5371 Ack=1346 Win=68864 Len=0 TSval=3996712912 TSecr=445320750"
"472","338.653814291","34.160.144.191","10.29.230.57","TCP","66","443  >  36544 [FIN, ACK] Seq=5371 Ack=1346 Win=68864 Len=0 TSval=3996712912 TSecr=445320750"
"473","338.653856751","10.29.230.57","34.160.144.191","TCP","66","36544  >  443 [ACK] Seq=1346 Ack=5372 Win=64128 Len=0 TSval=445320763 TSecr=3996712912"
"474","340.735899811","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"475","340.748594177","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
"476","346.558738629","178.128.242.134","10.29.230.57","TCP","442","3333  >  57960 [PSH, ACK] Seq=1893 Ack=943 Win=64128 Len=376 TSval=3388371231 TSecr=3521906010"
"477","346.558774173","10.29.230.57","178.128.242.134","TCP","66","57960  >  3333 [ACK] Seq=943 Ack=2269 Win=64128 Len=0 TSval=3521958396 TSecr=3388371231"
"478","380.610780773","10.29.230.57","178.128.242.134","TCP","66","57960  >  3333 [FIN, ACK] Seq=943 Ack=2269 Win=64128 Len=0 TSval=3521992448 TSecr=3388371231"
"479","380.637745029","178.128.242.134","10.29.230.57","TCP","66","3333  >  57960 [FIN, ACK] Seq=2269 Ack=944 Win=64128 Len=0 TSval=3388405314 TSecr=3521992448"
"480","380.637770076","10.29.230.57","178.128.242.134","TCP","66","57960  >  3333 [ACK] Seq=944 Ack=2270 Win=64128 Len=0 TSval=3521992475 TSecr=3388405314"
"481","385.792027322","RealtekU_4c:cc:50","All-HSRP-routers_ea","ARP","42","Who has 10.29.228.1? Tell 10.29.230.57"
"482","385.798565269","All-HSRP-routers_ea","RealtekU_4c:cc:50","ARP","60","10.29.228.1 is at 00:00:0c:07:ac:ea"
